idx,inf_mu1,sup_mu1,inf_mu2,sup_mu2
346,76.4104916755664,113.125742873751,146.514710794129,194.55038420858
347,76.344201100229,113.086744263598,146.438051362021,194.521749938997
348,76.2777926525218,113.04757269443,146.361263824455,194.492952940889
349,76.2112665019497,113.008228112575,146.284348411301,194.463993100215
350,76.144622818146,112.968710464551,146.207305352984,194.43487030269
351,76.0778617712711,112.929019696667,146.130134881121,194.405584433163
352,76.0109835315182,112.889155755521,146.05283722774,194.376135376385
353,75.9439882693153,112.84911858779,145.975412625602,194.346523016696
354,75.8768761554708,112.808908140094,145.89786130843,194.316747237793
355,75.8096473608494,112.768524359311,145.820183510403,194.286807923231
356,75.7423020567334,112.727967192222,145.742379466723,194.256704955863
357,75.6748404145572,112.687236585772,145.664449413202,194.22643821825
358,75.6072626059424,112.646332487039,145.586393586319,194.196007592605
359,75.5395688029128,112.605254843014,145.508212223556,194.165412960452
360,75.4717591775641,112.564003600936,145.429905562884,194.134654203146
361,75.4038339021476,112.522578708206,145.351473842893,194.103731201742
362,75.3357931494593,112.480980111995,145.272917303411,194.07264383637
363,75.2676370923125,112.439207759776,145.194236184672,194.041391987077
364,75.1993659036502,112.397261599209,145.115430727489,194.009975533643
365,75.1309797568431,112.355141577845,145.036501173738,193.978394355104
366,75.0624788254544,112.312847643355,144.957447765977,193.94664833013
367,74.9938632830984,112.270379743681,144.878270747233,193.914737337241
368,74.9251333038811,112.227737826585,144.798970361691,193.882661254112
369,74.8562890618713,112.184921840186,144.719546853867,193.850419958408
370,74.7873307315513,112.141931732504,144.640000469319,193.818013327062
371,74.7182584874635,112.098767451817,144.560331454087,193.785441236847
372,74.6490725044854,112.055428946381,144.480540055137,193.752703563923
373,74.5797729576084,112.011916164658,144.400626520004,193.719800184198
374,74.5103600221987,111.968229055046,144.320591097212,193.686730972905
375,74.440833873652,111.924367566234,144.240434035727,193.653495805154
376,74.3711946877022,111.880331646885,144.160155585445,193.620094555436
377,74.3014426401733,111.836121245889,144.079755996807,193.586527098016
378,74.2315779072194,111.79173631212,143.999235521173,193.552793306554
379,74.1616006650817,111.747176794681,143.918594410444,193.518893054484
380,74.0915110902895,111.702442642701,143.837832917377,193.484826214698
381,74.0213093595472,111.657533805449,143.756951295412,193.450592659721
382,73.9509956497799,111.612450232289,143.675949798744,193.416192261636
383,73.8805701375315,111.567191873279,143.111097372863,193.865356201549
384,73.8100330011844,111.521758676954,143.027510111184,193.832968512952
385,73.7393844177064,111.476150593577,142.94379706467,193.800420272104
386,73.6686245647142,111.430367573078,142.85995850758,193.767711332283
387,73.5977536202121,111.384409565311,142.775994715576,193.734841545677
388,73.5267717621516,111.338276520499,142.691905964958,193.70181076415
389,73.4556791689239,111.291968388737,142.607692533529,193.668618838376
390,73.3844760187996,111.245485120555,142.523354699619,193.635265618818
391,73.3131624905586,111.198826666288,142.438892743186,193.601750954621
392,73.2417387629112,111.151992976652,142.354306944807,193.568074694627
393,73.1702050149829,111.104984002261,142.269597586537,193.534236686512
394,73.0985614257883,111.057799694157,142.184764950975,193.500236777721
395,73.0268081748396,111.01044000319,142.099809322352,193.466074814379
396,72.9549454415399,110.962904880639,142.014730985453,193.431750642371
397,72.8829734056834,110.915194277701,141.929530226507,193.397264106449
398,72.8108922470873,110.867308145861,141.844207332545,193.362615050879
399,72.7387021458811,110.819246436607,141.758762591902,193.327803318928
400,72.6664032822204,110.771009101711,141.673196293726,193.292828753372
401,72.5939958364129,110.722596093107,141.587508728195,193.257691196259
402,72.5214799891596,110.674007362645,141.50170018695,193.222390488493
403,72.4488559212043,110.625242862445,141.415770962479,193.186926470439
404,72.3761238132458,110.576302544984,141.329721347959,193.151298982086
405,72.303283846497,110.527186362535,141.243551638255,193.115507862046
406,72.230336202061,110.477894267795,141.157262128811,193.079552948662
407,72.1572810613205,110.428426213488,141.070853116349,193.043434079312
408,72.084118605781,110.378782152531,140.984324898587,193.007151090689
409,72.0108490172001,110.328962037895,140.897677774478,192.97070381856
410,71.9374724772431,110.278965822958,140.810912043593,192.934092098386
411,71.8639891679857,110.228793460996,140.724028007024,192.897315764416
412,71.7903992714987,110.1784449056,140.637025966643,192.860374650431
413,71.7167029700984,110.127920110427,140.549906225552,192.823268589291
414,71.64290044612,110.077219029424,140.462669087682,192.785997413338
415,71.5689918820976,110.026341616651,140.375314858114,192.748560954073
416,71.4949774608059,109.975287826234,140.287843843159,192.710959042078
417,71.4208573650358,109.924057612595,140.200256349958,192.673191507414
418,71.3466317777491,109.872650930293,140.112552686758,192.635258179343
419,71.272300882032,109.821067734074,140.024733162835,192.597158886411
420,71.1978648611392,109.769307978822,139.936798088575,192.558893456362
421,71.1233238983623,109.717371619695,139.848747775235,192.520461716377
422,71.0486781773291,109.665258611823,139.760582535488,192.481863492529
423,70.973927881486,109.612968910827,139.672302682494,192.443098610715
424,70.8990731947243,109.560502472189,139.583908531028,192.404166895526
425,70.824114300832,109.507859251805,139.495400396491,192.365068171232
426,70.7490513838562,109.455039205621,139.406778595571,192.325802261127
