i,x_inf,x_sup,theta_inf,theta_sup,lam2_sup,lam3_inf,isOK
6403,0.50389453399999995,0.50438135100000003,1.02456262,1.0255427610000001,126.88139211825805,129.37240698314207,OK
6404,0.50438135100000003,0.50486816800000001,1.02456262,1.0255427610000001,126.78695948831441,129.2156264819337,OK
6405,0.50486816800000001,0.50535498499999998,1.02456262,1.0255427610000001,126.69238947826521,129.05967704511616,OK
6406,0.50535498499999998,0.50584180199999995,1.02456262,1.0255427610000001,126.59765996665965,128.9045829093705,OK
6407,0.50584180199999995,0.50632861900000004,1.02456262,1.0255427610000001,126.5027473041808,128.75036935864665,OK
6408,0.50632861900000004,0.50681543500000004,1.02456262,1.0255427610000001,126.40762632805766,128.59706713544549,OK
6409,0.50681543500000004,0.50730225200000001,1.02456262,1.0255427610000001,126.3122705309018,128.44470330681506,OK
6410,0.50730225200000001,0.50778906899999998,1.02456262,1.0255427610000001,126.21665096459904,128.29331089907578,OK
6411,0.50778906899999998,0.50827588599999995,1.02456262,1.0255427610000001,126.12073742622337,128.14292356339078,OK
6412,0.50827588599999995,0.50876270300000004,1.02456262,1.0255427610000001,126.02449780564808,127.99357982629776,OK
6413,0.50876270300000004,0.50924951900000004,1.02456262,1.0255427610000001,125.92789800633042,127.84531835055701,OK
6414,0.50924951900000004,0.50973633600000001,1.02456262,1.0255427610000001,125.83090173853189,127.69817801110086,OK
6415,0.50973633600000001,0.51022315299999998,1.02456262,1.0255427610000001,125.73347176442374,127.55220370627498,OK
6416,0.51022315299999998,0.51070996999999996,1.02456262,1.0255427610000001,125.63556770527474,127.40743991273514,OK
6417,0.51070996999999996,0.51119678700000004,1.02456262,1.0255427610000001,125.53714759666359,127.26393594268723,OK
6418,0.51119678700000004,0.51168360300000004,1.02456262,1.0255427610000001,125.43816802684681,127.12174100825581,OK
6419,0.51168360300000004,0.51217042000000002,1.02456262,1.0255427610000001,125.33858369717748,126.98090288606984,OK
6420,0.51217042000000002,0.51265723699999999,1.02456262,1.0255427610000001,125.23834688748168,126.84147615090791,OK
6421,0.51265723699999999,0.51314405399999996,1.02456262,1.0255427610000001,125.13741052638245,126.70351208459778,OK
6422,0.51314405399999996,0.51363087100000004,1.02456262,1.0255427610000001,125.03572553783208,126.56706396709745,OK
6423,0.51363087100000004,0.51411768800000002,1.02456262,1.0255427610000001,124.93324129549117,126.43218077331413,OK
6424,0.51411768800000002,0.51460450400000002,1.02456262,1.0255427610000001,124.8299095455351,126.298915294702,OK
6425,0.51460450400000002,0.51509132099999999,1.02456262,1.0255427610000001,124.72568106650849,126.16731456825583,OK
6426,0.51509132099999999,0.51557813799999996,1.02456262,1.0255427610000001,124.62050751875307,126.03742137419842,OK
6427,0.51557813799999996,0.51606495500000005,1.02456262,1.0255427610000001,124.51434340197113,125.90927570335764,OK
6428,0.51606495500000005,0.51655177200000002,1.02456262,1.0255427610000001,124.40714543299147,125.78291455578216,OK
6429,0.51655177200000002,0.51703858800000002,1.02456262,1.0255427610000001,124.29887393151512,125.65836335814934,OK
6430,0.51703858800000002,0.51752540499999999,1.02456262,1.0255427610000001,124.18949367405301,125.53564552730398,OK
6431,0.51752540499999999,0.51801222199999997,1.02456262,1.0255427610000001,124.07897384174893,125.41477498209115,OK
6432,0.51801222199999997,0.51849903900000005,1.02456262,1.0255427610000001,123.96729026722072,125.29575452215308,OK
6433,0.51849903900000005,0.51898585600000002,1.02456262,1.0255427610000001,123.85442471840412,125.17858502161729,OK
6434,0.51898585600000002,0.51947267200000002,1.02456262,1.0255427610000001,123.74036601404681,125.0632515980527,OK
6435,0.5,0.50046587300000001,1.0255427610000001,1.026522902,127.42121096364417,130.29043827467765,OK
6436,0.50046587300000001,0.50093174500000004,1.0255427610000001,1.026522902,127.33153688169341,130.13521185214802,OK
6437,0.50093174500000004,0.50139761800000004,1.0255427610000001,1.026522902,127.24185094902352,129.98062504302945,OK
6438,0.50139761800000004,0.50186348999999997,1.0255427610000001,1.026522902,127.15214000797049,129.82669414676974,OK
6439,0.50186348999999997,0.50232936299999997,1.0255427610000001,1.026522902,127.06239099254964,129.67343126480378,OK
6440,0.50232936299999997,0.50279523599999998,1.0255427610000001,1.026522902,126.97258907712755,129.52085269535115,OK
6441,0.50279523599999998,0.50326110800000001,1.0255427610000001,1.026522902,126.88271911534915,129.36897285919372,OK
6442,0.50326110800000001,0.50372698100000002,1.0255427610000001,1.026522902,126.79276504466435,129.21780953792728,OK
6443,0.50372698100000002,0.50419285400000002,1.0255427610000001,1.026522902,126.7027089920509,129.06738177356939,OK
6444,0.50419285400000002,0.50465872599999995,1.0255427610000001,1.026522902,126.61253256465326,128.91770924729434,OK
6445,0.50465872599999995,0.50512459899999995,1.0255427610000001,1.026522902,126.52221607490962,128.76881581334189,OK
6446,0.50512459899999995,0.50559047099999999,1.0255427610000001,1.026522902,126.43173801705501,128.62072294919702,OK
6447,0.50559047099999999,0.50605634399999999,1.0255427610000001,1.026522902,126.34107614969365,128.47345627259685,OK
6448,0.50605634399999999,0.506522217,1.0255427610000001,1.026522902,126.25020606136046,128.32704297666245,OK
6449,0.506522217,0.50698808900000003,1.0255427610000001,1.026522902,126.15910239462117,128.18151288557425,OK
6450,0.50698808900000003,0.50745396200000004,1.0255427610000001,1.026522902,126.06773801456575,128.03689619596631,OK
6451,0.50745396200000004,0.50791983500000004,1.0255427610000001,1.026522902,125.97608339111672,127.89322585629873,OK
6452,0.50791983500000004,0.50838570699999996,1.0255427610000001,1.026522902,125.88410800430573,127.75054040408317,OK
6453,0.50838570699999996,0.50885157999999997,1.0255427610000001,1.026522902,125.79177933524481,127.60887389964887,OK
6454,0.50885157999999997,0.509317452,1.0255427610000001,1.026522902,125.6990620730995,127.46826696020722,OK
6455,0.509317452,0.50978332500000001,1.0255427610000001,1.026522902,125.60592128215018,127.32876386859412,OK
6456,0.50978332500000001,0.51024919800000001,1.0255427610000001,1.026522902,125.51231748505771,127.19040644668735,OK
6457,0.51024919800000001,0.51071507000000005,1.0255427610000001,1.026522902,125.41821076401249,127.05324127551484,OK
6458,0.51071507000000005,0.51118094300000005,1.0255427610000001,1.026522902,125.32355955017913,126.91731685893255,OK
6459,0.51118094300000005,0.51164681599999995,1.0255427610000001,1.026522902,125.22831936535516,126.78268285860383,OK
6460,0.51164681599999995,0.51211268799999998,1.0255427610000001,1.026522902,125.13244595993791,126.64938828343742,OK
6461,0.51211268799999998,0.51257856099999999,1.0255427610000001,1.026522902,125.03589303367549,126.51748403685609,OK
6462,0.51257856099999999,0.51304443300000002,1.0255427610000001,1.026522902,124.93861324399583,126.38702072585949,OK
6463,0.51304443300000002,0.51351030600000003,1.0255427610000001,1.026522902,124.8405582713326,126.25804947074023,OK
6464,0.51351030600000003,0.51397617900000003,1.0255427610000001,1.026522902,124.74168115038067,126.1306191031764,OK
6465,0.51397617900000003,0.51444205099999996,1.0255427610000001,1.026522902,124.64193443462744,126.00477445399801,OK
6466,0.51444205099999996,0.51490792399999996,1.0255427610000001,1.026522902,124.54127207867779,125.88055875250443,OK
6467,0.51490792399999996,0.51537379699999997,1.0255427610000001,1.026522902,124.43964946525958,125.75801097685948,OK
6468,0.51537379699999997,0.515839669,1.0255427610000001,1.026522902,124.33702498685508,125.63716495226723,OK
6469,0.515839669,0.51630554200000001,1.0255427610000001,1.026522902,124.23336039380801,125.51804770266274,OK
6470,0.51630554200000001,0.51677141400000004,1.0255427610000001,1.026522902,124.12862092947692,125.40068039306645,OK
6471,0.51677141400000004,0.51723728700000005,1.0255427610000001,1.026522902,124.02277747989179,125.28507568509599,OK
6472,0.51723728700000005,0.51770316000000005,1.0255427610000001,1.026522902,123.9158058370233,125.17123899720283,OK
6473,0.51770316000000005,0.51816903199999997,1.0255427610000001,1.026522902,123.80768842407853,125.05916770824957,OK
6474,0.51816903199999997,0.51863490499999998,1.0255427610000001,1.026522902,123.69841437125439,124.94884927093014,OK
6475,0.5,0.50044491599999996,1.026522902,1.0275030439999999,127.20869549643643,129.92755578782601,OK
6476,0.50044491599999996,0.50088983200000003,1.026522902,1.0275030439999999,127.12330828322067,129.77980081300004,OK
6477,0.50088983200000003,0.501334748,1.026522902,1.0275030439999999,127.0379008222874,129.63264029786018,OK
6478,0.501334748,0.50177966399999996,1.026522902,1.0275030439999999,126.95246100909687,129.48608650836968,OK
6479,0.50177966399999996,0.50222458000000003,1.026522902,1.0275030439999999,126.86697597052404,129.34015385792117,OK
6480,0.50222458000000003,0.50266949599999999,1.026522902,1.0275030439999999,126.78143203229195,129.19485488619162,OK
6481,0.50266949599999999,0.50311441199999996,1.026522902,1.0275030439999999,126.69581462238932,129.05020606318371,OK
6482,0.50311441199999996,0.50355932800000003,1.026522902,1.0275030439999999,126.61010814601876,128.90622438356263,OK
6483,0.50355932800000003,0.50400424399999999,1.026522902,1.0275030439999999,126.52429608360966,128.76292789589542,OK
6484,0.50400424399999999,0.50444915999999995,1.026522902,1.0275030439999999,126.43836066458209,128.62033622766384,OK
6485,0.50444915999999995,0.50489407600000002,1.026522902,1.0275030439999999,126.35228297416697,128.47847050330918,OK
6486,0.50489407600000002,0.50533899199999999,1.026522902,1.0275030439999999,126.26604282694917,128.33735346873181,OK
6487,0.50533899199999999,0.50578390799999995,1.026522902,1.0275030439999999,126.17961869715229,128.1970088307958,OK
6488,0.50578390799999995,0.50622882400000002,1.026522902,1.0275030439999999,126.09298759392536,128.05746518516071,OK
6489,0.50622882400000002,0.50667373999999998,1.026522902,1.0275030439999999,126.00612534958017,127.91874765094232,OK
6490,0.50667373999999998,0.50711865599999995,1.026522902,1.0275030439999999,125.91900525627749,127.78088943882349,OK
6491,0.50711865599999995,0.50756357200000002,1.026522902,1.0275030439999999,125.83160006751095,127.6439196093711,OK
6492,0.50756357200000002,0.50800848799999998,1.026522902,1.0275030439999999,125.74388022508668,127.50787616219067,OK
6493,0.50800848799999998,0.50845340400000005,1.026522902,1.0275030439999999,125.65581446712261,127.37279251211746,OK
6494,0.50845340400000005,0.50889832000000002,1.026522902,1.0275030439999999,125.56736938142704,127.23870742576281,OK
6495,0.50889832000000002,0.50934323599999998,1.026522902,1.0275030439999999,125.47851109149043,127.10566454282841,OK
6496,0.50934323599999998,0.50978815099999997,1.026522902,1.0275030439999999,125.38920221679203,126.97370357660034,OK
6497,0.50978815099999997,0.51023306700000004,1.026522902,1.0275030439999999,125.29940449972625,126.84287077078318,OK
6498,0.51023306700000004,0.510677983,1.026522902,1.0275030439999999,125.20907753568557,126.71321217765333,OK
6499,0.510677983,0.51112289899999996,1.026522902,1.0275030439999999,125.11817921211735,126.58477619875555,OK
6500,0.51112289899999996,0.51156781500000004,1.026522902,1.0275030439999999,125.02666691310426,126.45761008789371,OK
6501,0.51156781500000004,0.512012731,1.026522902,1.0275030439999999,124.93449594961713,126.33176293341546,OK
6502,0.512012731,0.51245764699999996,1.026522902,1.0275030439999999,124.84162112680288,126.20728658326958,OK
6503,0.51245764699999996,0.51290256300000003,1.026522902,1.0275030439999999,124.74799594159956,126.08422701630748,OK
6504,0.51290256300000003,0.513347479,1.026522902,1.0275030439999999,124.65357529268327,125.96263214500981,OK
6505,0.513347479,0.51379239499999996,1.026522902,1.0275030439999999,124.55831338753838,125.84254592848544,OK
6506,0.51379239499999996,0.51423731100000003,1.026522902,1.0275030439999999,124.4621656701529,125.72401152360101,OK
6507,0.51423731100000003,0.51468222699999999,1.026522902,1.0275030439999999,124.36508953141582,125.6070656595561,OK
6508,0.51468222699999999,0.51512714299999995,1.026522902,1.0275030439999999,124.26704459270974,125.49174159353942,OK
6509,0.51512714299999995,0.51557205900000003,1.026522902,1.0275030439999999,124.16799371207169,125.3780633528504,OK
6510,0.51557205900000003,0.51601697499999999,1.026522902,1.0275030439999999,124.06790363866209,125.26605423738255,OK
6511,0.51601697499999999,0.51646189099999995,1.026522902,1.0275030439999999,123.96674575990416,125.15572423263421,OK
6512,0.51646189099999995,0.51690680700000002,1.026522902,1.0275030439999999,123.8644969375882,125.04707814079542,OK
6513,0.51690680700000002,0.51735172299999999,1.026522902,1.0275030439999999,123.76113980352578,124.94010745320904,OK
6514,0.51735172299999999,0.51779663899999995,1.026522902,1.0275030439999999,123.65666342693018,124.83482219659626,OK
6515,0.5,0.50042394700000004,1.0275030439999999,1.028483185,126.99660106644906,129.56553516296145,OK
6516,0.50042394700000004,0.50084789399999996,1.0275030439999999,1.028483185,126.91547859267197,129.42520983818511,OK
6517,0.50084789399999996,0.501271841,1.0275030439999999,1.028483185,126.83432853385673,129.28543330714686,OK
6518,0.501271841,0.50169578800000003,1.0275030439999999,1.028483185,126.75313941477906,129.14621844261328,OK
6519,0.50169578800000003,0.50211973399999998,1.0275030439999999,1.028483185,126.67189901901979,129.00757689611643,OK
6520,0.50211973399999998,0.50254368100000002,1.0275030439999999,1.028483185,126.59059459032778,128.86952193217226,OK
6521,0.50254368100000002,0.50296762800000006,1.0275030439999999,1.028483185,126.50921188066363,128.73207065757063,OK
6522,0.50296762800000006,0.50339157499999998,1.0275030439999999,1.028483185,126.42773626925694,128.59523934588356,OK
6523,0.50339157499999998,0.50381552200000002,1.0275030439999999,1.028483185,126.34615202132065,128.45904298548129,OK
6524,0.50381552200000002,0.50423946900000005,1.0275030439999999,1.028483185,126.2644422844544,128.32350389980144,OK
6525,0.50423946900000005,0.50466341599999998,1.0275030439999999,1.028483185,126.18258904443685,128.18863997514538,OK
6526,0.50466341599999998,0.50508736300000001,1.0275030439999999,1.028483185,126.10057311782532,128.05447402308457,OK
6527,0.50508736300000001,0.50551131000000005,1.0275030439999999,1.028483185,126.01837398939477,127.92102967792373,OK
6528,0.50551131000000005,0.50593525699999997,1.0275030439999999,1.028483185,125.93596979964769,127.78833236970472,OK
6529,0.50593525699999997,0.50635920300000004,1.0275030439999999,1.028483185,125.85333748105511,127.65640879807754,OK
6530,0.50635920300000004,0.50678314999999996,1.0275030439999999,1.028483185,125.77045181034235,127.52528904905347,OK
6531,0.50678314999999996,0.507207097,1.0275030439999999,1.028483185,125.68728640743895,127.39500388804521,OK
6532,0.507207097,0.50763104400000003,1.0275030439999999,1.028483185,125.6038132628811,127.2655867339847,OK
6533,0.50763104400000003,0.50805499099999996,1.0275030439999999,1.028483185,125.52000256027611,127.13707324327881,OK
6534,0.50805499099999996,0.50847893799999999,1.0275030439999999,1.028483185,125.4358223622054,127.00949834216406,OK
6535,0.50847893799999999,0.50890288500000003,1.0275030439999999,1.028483185,125.35124038047817,126.88290516431454,OK
6536,0.50890288500000003,0.50932683199999995,1.0275030439999999,1.028483185,125.26622081139351,126.75733254150086,OK
6537,0.50932683199999995,0.50975077899999999,1.0275030439999999,1.028483185,125.18072696981478,126.63282427877563,OK
6538,0.50975077899999999,0.51017472500000005,1.0275030439999999,1.028483185,125.09472029899324,126.50942485861005,OK
6539,0.51017472500000005,0.51059867199999998,1.0275030439999999,1.028483185,125.00816126717847,126.38718221772551,OK
6540,0.51059867199999998,0.51102261900000001,1.0275030439999999,1.028483185,124.92100790998236,126.26614152776629,OK
6541,0.51102261900000001,0.51144656600000005,1.0275030439999999,1.028483185,124.83321783327611,126.1463511321879,OK
6542,0.51144656600000005,0.51187051299999997,1.0275030439999999,1.028483185,124.74474781976743,126.02785875181837,OK
6543,0.51187051299999997,0.51229446000000001,1.0275030439999999,1.028483185,124.65555317430723,125.91071132404893,OK
6544,0.51229446000000001,0.51271840700000004,1.0275030439999999,1.028483185,124.56559059427701,125.79495437162768,OK
6545,0.51271840700000004,0.51314235399999997,1.0275030439999999,1.028483185,124.47481611915477,125.68063115214709,OK
6546,0.51314235399999997,0.513566301,1.0275030439999999,1.028483185,124.38318695948166,125.56778104252538,OK
6547,0.513566301,0.51399024800000004,1.0275030439999999,1.028483185,124.29066206387283,125.45644181062133,OK
6548,0.51399024800000004,0.51441419399999999,1.0275030439999999,1.028483185,124.19720257649561,125.34664498638284,OK
6549,0.51441419399999999,0.51483814100000003,1.0275030439999999,1.028483185,124.10277288472859,125.23841393478689,OK
6550,0.51483814100000003,0.51526208799999995,1.0275030439999999,1.028483185,124.00734043806625,125.13176789545025,OK
6551,0.51526208799999995,0.51568603499999999,1.0275030439999999,1.028483185,123.91087779480701,125.02672052418336,OK
6552,0.51568603499999999,0.51610998200000002,1.0275030439999999,1.028483185,123.81336251980817,124.92327624010524,OK
6553,0.51610998200000002,0.51653392899999995,1.0275030439999999,1.028483185,123.71477769379969,124.82143014368067,OK
6554,0.51653392899999995,0.51695787599999998,1.0275030439999999,1.028483185,123.61511254114492,124.72117137506856,OK
6555,0.5,0.50040296500000003,1.028483185,1.029463327,126.78492649693037,129.20437435349635,OK
6556,0.50040296500000003,0.50080593100000004,1.028483185,1.029463327,126.70804688623085,129.07143453378899,OK
6557,0.50080593100000004,0.50120889599999996,1.028483185,1.029463327,126.63113306193033,128.93900208285703,OK
6558,0.50120889599999996,0.50161186199999996,1.028483185,1.029463327,126.55417450202195,128.80708435666159,OK
6559,0.50161186199999996,0.502014827,1.028483185,1.029463327,126.47715930613394,128.67569706556529,OK
6560,0.502014827,0.50241779200000003,1.028483185,1.029463327,126.4000754842185,128.54485246988227,OK
6561,0.50241779200000003,0.50282075800000003,1.028483185,1.029463327,126.32290984748107,128.41456480916779,OK
6562,0.50282075800000003,0.50322372299999996,1.028483185,1.029463327,126.2456481912598,128.28485132264495,OK
6563,0.50322372299999996,0.50362668899999996,1.028483185,1.029463327,126.16827584445873,128.15572561988071,OK
6564,0.50362668899999996,0.50402965399999999,1.028483185,1.029463327,126.09077646874505,128.02720926506399,OK
6565,0.50402965399999999,0.50443261900000003,1.028483185,1.029463327,126.01313340150368,127.89932157517691,OK
6566,0.50443261900000003,0.50483558500000003,1.028483185,1.029463327,125.93532820489216,127.77208167604348,OK
6567,0.50483558500000003,0.50523854999999995,1.028483185,1.029463327,125.85734122996494,127.64551384911738,OK
6568,0.50523854999999995,0.50564151599999996,1.028483185,1.029463327,125.77915205740366,127.51964204952959,OK
6569,0.50564151599999996,0.50604448099999999,1.028483185,1.029463327,125.7007383993939,127.39449303438639,OK
6570,0.50604448099999999,0.50644744600000002,1.028483185,1.029463327,125.62207655565517,127.27009456010097,OK
6571,0.50644744600000002,0.50685041200000003,1.028483185,1.029463327,125.5431414113078,127.14647566085321,OK
6572,0.50685041200000003,0.50725337699999995,1.028483185,1.029463327,125.46390608997773,127.02367086093632,OK
6573,0.50725337699999995,0.50765634299999995,1.028483185,1.029463327,125.38434256598639,126.90171313485119,OK
6574,0.50765634299999995,0.50805930799999999,1.028483185,1.029463327,125.30442005724423,126.78063679092799,OK
6575,0.50805930799999999,0.50846227300000002,1.028483185,1.029463327,125.22410800498936,126.66048318142718,OK
6576,0.50846227300000002,0.50886523900000002,1.028483185,1.029463327,125.14337250840444,126.54128948119576,OK
6577,0.50886523900000002,0.50926820399999995,1.028483185,1.029463327,125.06217798936855,126.4230978241447,OK
6578,0.50926820399999995,0.50967116999999995,1.028483185,1.029463327,124.98048818250311,126.30595258390555,OK
6579,0.50967116999999995,0.51007413499999998,1.028483185,1.029463327,124.89826474183671,126.18989816016176,OK
6580,0.51007413499999998,0.51047710000000002,1.028483185,1.029463327,124.81546838869774,126.07498078359603,OK
6581,0.51047710000000002,0.51088006600000002,1.028483185,1.029463327,124.73205820955714,125.96124359698088,OK
6582,0.51088006600000002,0.51128303100000005,1.028483185,1.029463327,124.64799265163467,125.84873567500246,OK
6583,0.51128303100000005,0.51168599699999995,1.028483185,1.029463327,124.56322939797438,125.7375009956742,OK
6584,0.51168599699999995,0.51208896199999998,1.028483185,1.029463327,124.47772655652196,125.62758478245527,OK
6585,0.51208896199999998,0.51249192700000001,1.028483185,1.029463327,124.39144239578191,125.51902612664207,OK
6586,0.51249192700000001,0.51289489300000002,1.028483185,1.029463327,124.30433572058203,125.41186582057109,OK
6587,0.51289489300000002,0.51329785800000005,1.028483185,1.029463327,124.21636688787351,125.30613836383404,OK
6588,0.51329785800000005,0.51370082399999994,1.028483185,1.029463327,124.12749898016661,125.20187408925095,OK
6589,0.51370082399999994,0.51410378899999998,1.028483185,1.029463327,124.03769711282982,125.09909541246311,OK
6590,0.51410378899999998,0.51450675400000001,1.028483185,1.029463327,123.94693083401239,124.99782273274214,OK
6591,0.51450675400000001,0.51490972000000002,1.028483185,1.029463327,123.85517320621295,124.89806697459039,OK
6592,0.51490972000000002,0.51531268500000005,1.028483185,1.029463327,123.76240227552303,124.79983087905119,OK
6593,0.51531268500000005,0.51571565100000005,1.028483185,1.029463327,123.66860213778673,124.70311140483844,OK
6594,0.51571565100000005,0.51611861599999997,1.028483185,1.029463327,123.57376157073816,124.60789648157389,OK
6595,0.5,0.50038197200000001,1.029463327,1.0304434680000001,126.57366979316562,128.84406896882518,OK
6596,0.50038197200000001,0.50076394300000004,1.029463327,1.0304434680000001,126.5010109006144,128.71847432683623,OK
6597,0.50076394300000004,0.50114591500000005,1.029463327,1.0304434680000001,126.42831248731093,128.59334189753145,OK
6598,0.50114591500000005,0.50152788599999998,1.029463327,1.0304434680000001,126.35556403643473,128.46868612701405,OK
6599,0.50152788599999998,0.50190985799999999,1.029463327,1.0304434680000001,126.28275498147866,128.34451570356504,OK
6600,0.50190985799999999,0.50229182900000002,1.029463327,1.0304434680000001,126.2098733182743,128.22084425981956,OK
6601,0.50229182900000002,0.50267380100000003,1.029463327,1.0304434680000001,126.13690701341247,128.09768767517829,OK
6602,0.50267380100000003,0.50305577199999996,1.029463327,1.0304434680000001,126.06384248632578,127.97505914463933,OK
6603,0.50305577199999996,0.50343774399999996,1.029463327,1.0304434680000001,125.99066594484613,127.85297430181423,OK
6604,0.50343774399999996,0.503819715,1.029463327,1.0304434680000001,125.91736187386712,127.73145303865458,OK
6605,0.503819715,0.50420168700000001,1.029463327,1.0304434680000001,125.84391448109777,127.61051363713496,OK
6606,0.50420168700000001,0.50458365800000005,1.029463327,1.0304434680000001,125.77030615667756,127.49017455627769,OK
6607,0.50458365800000005,0.50496563000000005,1.029463327,1.0304434680000001,125.69651884683066,127.37046048725914,OK
6608,0.50496563000000005,0.50534760099999998,1.029463327,1.0304434680000001,125.62253245074926,127.25139314046156,OK
6609,0.50534760099999998,0.50572957299999999,1.029463327,1.0304434680000001,125.54832651708878,127.13299707298405,OK
6610,0.50572957299999999,0.50611154400000002,1.029463327,1.0304434680000001,125.47387797101185,127.01530160541486,OK
6611,0.50611154400000002,0.50649351600000003,1.029463327,1.0304434680000001,125.39916357684764,126.89833427056067,OK
6612,0.50649351600000003,0.50687548699999996,1.029463327,1.0304434680000001,125.32415743748304,126.78212759742028,OK
6613,0.50687548699999996,0.50725745899999997,1.029463327,1.0304434680000001,125.24883307327303,126.6667107195557,OK
6614,0.50725745899999997,0.50763943,1.029463327,1.0304434680000001,125.17316119469956,126.55212197892598,OK
6615,0.50763943,0.50802140200000001,1.029463327,1.0304434680000001,125.09711279207657,126.4383964895035,OK
6616,0.50802140200000001,0.50840337300000005,1.029463327,1.0304434680000001,125.02065545570214,126.32557426173911,OK
6617,0.50840337300000005,0.50878534500000006,1.029463327,1.0304434680000001,124.94375592109466,126.21369309051038,OK
6618,0.50878534500000006,0.50916731599999998,1.029463327,1.0304434680000001,124.86637886822834,126.10279543412032,OK
6619,0.50916731599999998,0.50954928799999999,1.029463327,1.0304434680000001,124.78848861928445,125.99292538754381,OK
6620,0.50954928799999999,0.50993125900000003,1.029463327,1.0304434680000001,124.71004689516963,125.88412731940723,OK
6621,0.50993125900000003,0.51031323100000003,1.029463327,1.0304434680000001,124.63101542000673,125.77644346472404,OK
6622,0.51031323100000003,0.51069520199999996,1.029463327,1.0304434680000001,124.55135424551105,125.66991869562845,OK
6623,0.51069520199999996,0.51107717399999997,1.029463327,1.0304434680000001,124.47102303859288,125.56459859716635,OK
6624,0.51107717399999997,0.511459145,1.029463327,1.0304434680000001,124.38998179531566,125.46052348898334,OK
6625,0.511459145,0.51184111700000001,1.029463327,1.0304434680000001,124.30819065529363,125.35773375793291,OK
6626,0.51184111700000001,0.51222308800000005,1.029463327,1.0304434680000001,124.22560996201607,125.25626630245337,OK
6627,0.51222308800000005,0.51260505999999995,1.029463327,1.0304434680000001,124.14220243651877,125.15615632501951,OK
6628,0.51260505999999995,0.51298703099999998,1.029463327,1.0304434680000001,124.05793186568256,125.05742978307714,OK
6629,0.51298703099999998,0.51336900299999999,1.029463327,1.0304434680000001,123.97276565206754,124.96011261774213,OK
6630,0.51336900299999999,0.51375097400000003,1.029463327,1.0304434680000001,123.8866736481823,124.8642200737761,OK
6631,0.51375097400000003,0.51413294600000004,1.029463327,1.0304434680000001,123.79963061011854,124.76976279866429,OK
6632,0.51413294600000004,0.51451491699999996,1.029463327,1.0304434680000001,123.71161511908213,124.67674473095629,OK
6633,0.51451491699999996,0.51489688899999997,1.029463327,1.0304434680000001,123.62261179154902,124.58516166435349,OK
6634,0.51489688899999997,0.51527886000000001,1.029463327,1.0304434680000001,123.53260959254754,124.49500243794903,OK
6635,0.5,0.50036096500000005,1.0304434680000001,1.03142361,126.36282987884648,128.48461759680208,OK
6636,0.50036096500000005,0.50072192999999998,1.0304434680000001,1.03142361,126.29437015971141,128.36632326120582,OK
6637,0.50072192999999998,0.501082896,1.0304434680000001,1.03142361,126.22586598123867,128.24845293068486,OK
6638,0.501082896,0.50144386100000005,1.0304434680000001,1.03142361,126.15730761539989,128.1310179491413,OK
6639,0.50144386100000005,0.50180482599999998,1.0304434680000001,1.03142361,126.08868511781034,128.01402690661729,OK
6640,0.50180482599999998,0.50216579100000003,1.0304434680000001,1.03142361,126.01998738671226,127.89749563213266,OK
6641,0.50216579100000003,0.50252675700000005,1.0304434680000001,1.03142361,125.95120273412991,127.78143470178551,OK
6642,0.50252675700000005,0.50288772199999998,1.0304434680000001,1.03142361,125.88231844681283,127.66586008453309,OK
6643,0.50288772199999998,0.50324868700000003,1.0304434680000001,1.03142361,125.81332162972009,127.55078621308655,OK
6644,0.50324868700000003,0.50360965199999996,1.0304434680000001,1.03142361,125.74419777041764,127.43623164277008,OK
6645,0.50360965199999996,0.50397061799999998,1.0304434680000001,1.03142361,125.67493161406207,127.32221417598537,OK
6646,0.50397061799999998,0.50433158300000003,1.0304434680000001,1.03142361,125.60550670931609,127.20875152268793,OK
6647,0.50433158300000003,0.50469254799999996,1.0304434680000001,1.03142361,125.53590601491445,127.09586687346616,OK
6648,0.50469254799999996,0.50505351300000001,1.0304434680000001,1.03142361,125.46611075282307,126.98358208514341,OK
6649,0.50505351300000001,0.50541447900000003,1.0304434680000001,1.03142361,125.39610118628582,126.8719218642163,OK
6650,0.50541447900000003,0.50577544399999996,1.0304434680000001,1.03142361,125.32585568932492,126.76091111612379,OK
6651,0.50577544399999996,0.50613640900000001,1.0304434680000001,1.03142361,125.25535227926676,126.65057822945874,OK
6652,0.50613640900000001,0.50649737399999994,1.0304434680000001,1.03142361,125.18456671142857,126.54095222090615,OK
6653,0.50649737399999994,0.50685833999999996,1.0304434680000001,1.03142361,125.11347343111716,126.43206539759321,OK
6654,0.50685833999999996,0.50721930500000001,1.0304434680000001,1.03142361,125.04204497979785,126.32395149178485,OK
6655,0.50721930500000001,0.50758026999999994,1.0304434680000001,1.03142361,124.97025382819253,126.21664527991881,OK
6656,0.50758026999999994,0.50794123499999999,1.0304434680000001,1.03142361,124.89806947436765,126.11018380014484,OK
6657,0.50794123499999999,0.50830220000000004,1.0304434680000001,1.03142361,124.82545995607715,126.0046057097661,OK
6658,0.50830220000000004,0.50866316600000006,1.0304434680000001,1.03142361,124.75239219452996,125.89995171255397,OK
6659,0.50866316600000006,0.50902413099999999,1.0304434680000001,1.03142361,124.67883165593506,125.79626133873018,OK
6660,0.50902413099999999,0.50938509600000004,1.0304434680000001,1.03142361,124.60474292626891,125.69357885727821,OK
