i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
20,194,0.5000797079211533,0.50008390307489936,1.0470037745042895,1.0470275973863969,0.86580663482639131,0.86580663482639797,122.84722515987272,122.85723329075795
21,194,0.50008390307489825,0.50008809822864431,1.0470037745042895,1.0470275973863969,0.86581300528096683,0.86581300528097338,122.84640545140192,122.85600780459758
22,194,0.50008809822864309,0.50009229338238925,1.0470037745042895,1.0470275973863969,0.86581937573554224,0.8658193757355489,122.84557981065653,122.85480015897849
23,194,0.50009229338238803,0.50009648853613431,1.0470037745042895,1.0470275973863969,0.86582574619011754,0.86582574619012442,122.84474784815001,122.85360184944075
24,194,0.50009648853613298,0.50010068368987926,1.0470037745042895,1.0470275973863969,0.86583211664469295,0.86583211664469983,122.84390915055538,122.85242264067476
25,194,0.50010068368987781,0.5001048788436242,1.0470037745042895,1.0470275973863969,0.86583848709926836,0.86583848709927547,122.84306327688668,122.85124491354354
26,194,0.50010487884362276,0.50010907399736915,1.0470037745042895,1.0470275973863969,0.86584485755384388,0.86584485755385099,122.84220977602475,122.85006935194852
27,194,0.5001090739973677,0.50011326915111409,1.0470037745042895,1.0470275973863969,0.86585122800841929,0.8658512280084264,122.84134817521937,122.84891485686947
28,194,0.50011326915111254,0.50011746430485904,1.0470037745042895,1.0470275973863969,0.86585759846299459,0.86585759846300192,122.84047798790654,122.84778208057664
29,194,0.50011746430485748,0.5001216594586041,1.0470037745042895,1.0470275973863969,0.86586396891757,0.86586396891757744,122.83959872261751,122.84664426815856
30,194,0.50012165945860243,0.50012585461234904,1.0470037745042895,1.0470275973863969,0.86587033937214541,0.86587033937215285,122.83870983431642,122.84540390240693
31,194,0.50012585461234738,0.50013004976609399,1.0470037745042895,1.0470275973863969,0.86587670982672094,0.86587670982672837,122.83781085561969,122.84442882933072
32,194,0.50013004976609221,0.50013424491983893,1.0470037745042895,1.0470275973863969,0.86588308028129635,0.86588308028130401,122.83690126474963,122.84321759356776
33,194,0.50013424491983716,0.50013844007358388,1.0470037745042895,1.0470275973863969,0.86588945073587165,0.86588945073587931,122.83598057849431,122.84227247258987
34,194,0.5001384400735821,0.50014263522732882,1.0470037745042895,1.0470275973863969,0.86589582119044706,0.86589582119045494,122.83504829548571,122.84121733415492
35,194,0.50014263522732694,0.50014683038107388,1.0470037745042895,1.0470275973863969,0.86590219164502247,0.86590219164503046,122.83410397792063,122.84005236921395
36,194,0.50014683038107188,0.50015102553481883,1.0470037745042895,1.0470275973863969,0.86590856209959799,0.86590856209960587,122.83314721274054,122.83926182391579
37,194,0.50015102553481683,0.50015522068856377,1.0470037745042895,1.0470275973863969,0.8659149325541734,0.86591493255418139,122.83217762061216,122.83825365787705
38,194,0.50015522068856166,0.50015941584230872,1.0470037745042895,1.0470275973863969,0.8659213030087487,0.86592130300875692,122.83119490772754,122.83726326319267
39,194,0.50015941584230661,0.50016361099605366,1.0470037745042895,1.0470275973863969,0.86592767346332411,0.86592767346333233,122.83019880808601,122.83628351818892
40,194,0.50016361099605156,0.50016780614979861,1.0470037745042895,1.0470275973863969,0.86593404391789941,0.86593404391790785,122.8291891357226,122.83532091319839
i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
1,195,0.5,0.50000367942738311,1.0470275973863949,1.0470514202685024,0.86573321588073149,0.86573321588073626,122.85709775170024,122.87298269323519
2,195,0.500003679427383,0.50000735885476622,1.0470275973863949,1.0470514202685024,0.86573869371056267,0.86573869371056789,122.85643423179997,122.8718396603041
3,195,0.50000735885476599,0.50001103828214921,1.0470275973863949,1.0470514202685024,0.86574417154039407,0.86574417154039929,122.855769112479,122.87069865647769
4,195,0.50001103828214899,0.50001471770953232,1.0470275973863949,1.0470514202685024,0.86574964937022547,0.86574964937023069,122.85510230022076,122.86955982223699
5,195,0.50001471770953199,0.50001839713691543,1.0470275973863949,1.0470514202685024,0.86575512720005665,0.8657551272000622,122.85443373131953,122.86843244577159
6,195,0.50001839713691509,0.50002207656429842,1.0470275973863949,1.0470514202685024,0.86576060502988805,0.8657606050298936,122.85376325902148,122.86728928128223
7,195,0.50002207656429809,0.50002575599168153,1.0470275973863949,1.0470514202685024,0.86576608285971957,0.86576608285972512,122.85309076968463,122.86615792535336
8,195,0.50002575599168109,0.50002943541906464,1.0470275973863949,1.0470514202685024,0.86577156068955075,0.86577156068955663,122.85241616280805,122.8650385718087
9,195,0.50002943541906408,0.50003311484644763,1.0470275973863949,1.0470514202685024,0.86577703851938215,0.86577703851938803,122.85173928986035,122.8639040243296
10,195,0.50003311484644708,0.50003679427383074,1.0470275973863949,1.0470514202685024,0.86578251634921355,0.86578251634921943,122.85106000799276,122.86278191553423
11,195,0.50003679427383019,0.50004047370121385,1.0470275973863949,1.0470514202685024,0.86578799417904495,0.86578799417905083,122.85037816378725,122.86166336478611
12,195,0.50004047370121318,0.50004415312859685,1.0470275973863949,1.0470514202685024,0.86579347200887624,0.86579347200888224,122.84969358915488,122.86054864468788
13,195,0.50004415312859618,0.50004783255597995,1.0470275973863949,1.0470514202685024,0.86579894983870764,0.86579894983871386,122.84900610610345,122.85943805005049
14,195,0.50004783255597918,0.50005151198336306,1.0470275973863949,1.0470514202685024,0.86580442766853905,0.86580442766854526,122.84831552364722,122.8583319013036
15,195,0.50005151198336217,0.50005519141074606,1.0470275973863949,1.0470514202685024,0.86580990549837022,0.86580990549837666,122.84762163634208,122.85723054479331
16,195,0.50005519141074528,0.50005887083812917,1.0470275973863949,1.0470514202685024,0.86581538332820163,0.86581538332820807,122.8469242245351,122.85614347874613
17,195,0.50005887083812828,0.50006255026551227,1.0470275973863949,1.0470514202685024,0.86582086115803303,0.86582086115803947,122.84622306401123,122.85504373309342
18,195,0.50006255026551127,0.50006622969289527,1.0470275973863949,1.0470514202685024,0.86582633898786432,0.86582633898787087,122.84551787687381,122.85396823435923
19,195,0.50006622969289427,0.50006990912027838,1.0470275973863949,1.0470514202685024,0.86583181681769572,0.86583181681770249,122.84480839224493,122.85288095361528
20,195,0.50006990912027727,0.50007358854766137,1.0470275973863949,1.0470514202685024,0.86583729464752712,0.86583729464753389,122.84409436217425,122.85181887643142
21,195,0.50007358854766037,0.50007726797504448,1.0470275973863949,1.0470514202685024,0.86584277247735852,0.8658427724773653,122.84337543176441,122.85074602398883
22,195,0.50007726797504337,0.50008094740242759,1.0470275973863949,1.0470514202685024,0.8658482503071897,0.8658482503071967,122.84265131668117,122.84969031908467
23,195,0.50008094740242637,0.50008462682981059,1.0470275973863949,1.0470514202685024,0.86585372813702111,0.8658537281370281,122.84192164592302,122.84864320782613
24,195,0.50008462682980936,0.50008830625719369,1.0470275973863949,1.0470514202685024,0.86585920596685251,0.86585920596685972,122.84118606498834,122.84760527840844
25,195,0.50008830625719236,0.5000919856845768,1.0470275973863949,1.0470514202685024,0.8658646837966838,0.86586468379669113,122.84044418999045,122.8465862556985
26,195,0.50009198568457547,0.5000956651119598,1.0470275973863949,1.0470514202685024,0.8658701616265152,0.86587016162652253,122.83969561042723,122.8455684956073
27,195,0.50009566511195847,0.5000993445393429,1.0470275973863949,1.0470514202685024,0.8658756394563466,0.86587563945635393,122.83893993702013,122.84456172494747
28,195,0.50009934453934146,0.50010302396672601,1.0470275973863949,1.0470514202685024,0.86588111728617778,0.86588111728618533,122.83817672984186,122.84343190814033
29,195,0.50010302396672446,0.50010670339410901,1.0470275973863949,1.0470514202685024,0.86588659511600918,0.86588659511601684,122.83740556173916,122.8424488278624
30,195,0.50010670339410745,0.50011038282149212,1.0470275973863949,1.0470514202685024,0.86589207294584059,0.86589207294584836,122.83662595023635,122.84160385925547
31,195,0.50011038282149056,0.50011406224887522,1.0470275973863949,1.0470514202685024,0.86589755077567199,0.86589755077567976,122.83583748277717,122.84064647323753
32,195,0.50011406224887356,0.50011774167625822,1.0470275973863949,1.0470514202685024,0.86590302860550328,0.86590302860551127,122.83503970798718,122.83957706845692
33,195,0.50011774167625656,0.50012142110364133,1.0470275973863949,1.0470514202685024,0.86590850643533468,0.86590850643534267,122.8342322008437,122.83877236121418
34,195,0.50012142110363955,0.50012510053102444,1.0470275973863949,1.0470514202685024,0.86591398426516608,0.86591398426517407,122.83341450621225,122.83785611099766
35,195,0.50012510053102255,0.50012877995840743,1.0470275973863949,1.0470514202685024,0.86591946209499726,0.86591946209500548,122.83258626605887,122.83706398116001
36,195,0.50012877995840566,0.50013245938579054,1.0470275973863949,1.0470514202685024,0.86592493992482866,0.8659249399248371,122.83174711796265,122.83617577876122
37,195,0.50013245938578865,0.50013613881317365,1.0470275973863949,1.0470514202685024,0.86593041775466018,0.8659304177546685,122.8308967137318,122.8352992056695
38,195,0.50013613881317165,0.50013981824055664,1.0470275973863949,1.0470514202685024,0.86593589558449136,0.8659358955844999,122.83003477724685,122.83443859032613
39,195,0.50013981824055465,0.50014349766793975,1.0470275973863949,1.0470514202685024,0.86594137341432276,0.86594137341433131,122.82916110971924,122.83359135849307
40,195,0.50014349766793764,0.50014717709532275,1.0470275973863949,1.0470514202685024,0.86594685124415416,0.86594685124416271,122.82827553387165,122.83275938527413
i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
1,196,0.5,0.50000316369392506,1.0470514202685004,1.0470752431506081,0.86578083950064988,0.8657808395006551,122.85214380902741,122.86457838871159
2,196,0.50000316369392483,0.50000632738785,1.0470514202685004,1.0470752431506081,0.86578542459523444,0.86578542459524022,122.85157332362108,122.8636048566121
3,196,0.50000632738784978,0.50000949108177495,1.0470514202685004,1.0470752431506081,0.86579000968981934,0.865790009689825,122.8510014716521,122.86261484237706
4,196,0.50000949108177473,0.50001265477569989,1.0470514202685004,1.0470752431506081,0.86579459478440413,0.86579459478441001,122.85042817417778,122.86163589807491
5,196,0.50001265477569956,0.50001581846962484,1.0470514202685004,1.0470752431506081,0.86579917987898902,0.86579917987899491,122.84985334339082,122.86066814675033
6,196,0.50001581846962451,0.5000189821635499,1.0470514202685004,1.0470752431506081,0.86580376497357381,0.86580376497357969,122.84927688522532,122.85972027721085
7,196,0.50001898216354945,0.50002214585747484,1.0470514202685004,1.0470752431506081,0.86580835006815871,0.86580835006816481,122.84869871426754,122.85872118492401
8,196,0.50002214585747429,0.50002530955139979,1.0470514202685004,1.0470752431506081,0.86581293516274327,0.8658129351627496,122.84811869839153,122.8577514511263
9,196,0.50002530955139923,0.50002847324532473,1.0470514202685004,1.0470752431506081,0.86581752025732817,0.86581752025733449,122.8475367204873,122.85677534532779
10,196,0.50002847324532418,0.50003163693924968,1.0470514202685004,1.0470752431506081,0.86582210535191295,0.8658221053519195,122.84695268224323,122.85582047435079
11,196,0.50003163693924912,0.50003480063317463,1.0470514202685004,1.0470752431506081,0.86582669044649785,0.86582669044650429,122.84636643989784,122.85485967435952
12,196,0.50003480063317396,0.50003796432709968,1.0470514202685004,1.0470752431506081,0.86583127554108263,0.86583127554108918,122.84577784771989,122.85389320750465
13,196,0.5000379643270989,0.50004112802102463,1.0470514202685004,1.0470752431506081,0.86583586063566753,0.86583586063567419,122.84518676610266,122.85293959616855
14,196,0.50004112802102385,0.50004429171494957,1.0470514202685004,1.0470752431506081,0.86584044573025232,0.86584044573025909,122.84459300590287,122.85199913707133
15,196,0.50004429171494869,0.50004745540887452,1.0470514202685004,1.0470752431506081,0.86584503082483699,0.86584503082484388,122.8439964027307,122.85104478561055
16,196,0.50004745540887363,0.50005061910279947,1.0470514202685004,1.0470752431506081,0.86584961591942189,0.86584961591942888,122.84339675583074,122.85011338045388
17,196,0.50005061910279858,0.50005378279672441,1.0470514202685004,1.0470752431506081,0.86585420101400667,0.86585420101401378,122.8427938852093,122.84916880770793
18,196,0.50005378279672341,0.50005694649064947,1.0470514202685004,1.0470752431506081,0.86585878610859157,0.86585878610859857,122.84218756195092,122.84824796345151
19,196,0.50005694649064836,0.50006011018457441,1.0470514202685004,1.0470752431506081,0.86586337120317636,0.86586337120318357,122.84157756499198,122.84731480225038
20,196,0.5000601101845733,0.50006327387849936,1.0470514202685004,1.0470752431506081,0.86586795629776125,0.86586795629776847,122.84096361273866,122.84640624896841
21,196,0.50006327387849825,0.5000664375724243,1.0470514202685004,1.0470752431506081,0.86587254139234604,0.86587254139235326,122.84034547700227,122.84548631922658
22,196,0.50006643757242308,0.50006960126634925,1.0470514202685004,1.0470752431506081,0.86587712648693071,0.86587712648693838,122.83972286473265,122.84458287920471
23,196,0.50006960126634803,0.50007276496027431,1.0470514202685004,1.0470752431506081,0.8658817115815155,0.86588171158152316,122.83909548294778,122.84368733737185
24,196,0.50007276496027298,0.50007592865419925,1.0470514202685004,1.0470752431506081,0.8658862966761004,0.86588629667610817,122.83846302869637,122.84267473926482
25,196,0.50007592865419781,0.5000790923481242,1.0470514202685004,1.0470752431506081,0.86589088177068518,0.86589088177069307,122.8378251373621,122.84192211795319
26,196,0.50007909234812276,0.50008225604204914,1.0470514202685004,1.0470752431506081,0.86589546686527008,0.86589546686527785,122.83718150249302,122.84105354567534
27,196,0.5000822560420477,0.50008541973597409,1.0470514202685004,1.0470752431506081,0.86590005195985487,0.86590005195986297,122.83653176811613,122.84006954148371
28,196,0.50008541973597254,0.50008858342989904,1.0470514202685004,1.0470752431506081,0.86590463705443954,0.86590463705444776,122.83587553005928,122.83934710715468
29,196,0.50008858342989748,0.50009174712382409,1.0470514202685004,1.0470752431506081,0.86590922214902444,0.86590922214903265,122.83521245834369,122.83851022681297
30,196,0.50009174712382243,0.50009491081774904,1.0470514202685004,1.0470752431506081,0.86591380724360922,0.86591380724361766,122.83454212180159,122.83755932784449
31,196,0.50009491081774737,0.50009807451167398,1.0470514202685004,1.0470752431506081,0.86591839233819412,0.86591839233820245,122.83386418266234,122.83674574279993
32,196,0.50009807451167221,0.50010123820559893,1.0470514202685004,1.0470752431506081,0.86592297743277891,0.86592297743278734,122.83317821417576,122.83592600810142
33,196,0.50010123820559715,0.50010440189952388,1.0470514202685004,1.0470752431506081,0.8659275625273638,0.86592756252737235,122.83248387697607,122.8351550743364
34,196,0.5001044018995221,0.50010756559344882,1.0470514202685004,1.0470752431506081,0.86593214762194859,0.86593214762195725,122.83178079933316,122.8346115487482
35,196,0.50010756559344693,0.50011072928737388,1.0470514202685004,1.0470752431506081,0.86593673271653326,0.86593673271654203,122.83106864130741,122.83384941857047
36,196,0.50011072928737188,0.50011389298129882,1.0470514202685004,1.0470752431506081,0.86594131781111805,0.86594131781112704,122.8303471035801,122.83309500423229
37,196,0.50011389298129683,0.50011705667522377,1.0470514202685004,1.0470752431506081,0.86594590290570295,0.86594590290571194,122.82961587277268,122.8323549619751
38,196,0.50011705667522166,0.50012022036914872,1.0470514202685004,1.0470752431506081,0.86595048800028773,0.86595048800029673,122.8288747567949,122.83162672772231
39,196,0.50012022036914661,0.50012338406307366,1.0470514202685004,1.0470752431506081,0.86595507309487263,0.86595507309488173,122.82812351452343,122.83090994282118
40,196,0.50012338406307155,0.50012654775699861,1.0470514202685004,1.0470752431506081,0.86595965818945742,0.86595965818946663,122.82736204425001,122.83020646737231
i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
1,197,0.5,0.50000264795337102,1.0470752431506058,1.0470990660327135,0.8658284670497548,0.86582846704975946,122.84719010993156,122.85617456055319
2,197,0.50000264795337079,0.50000529590674192,1.0470752431506058,1.0470990660327135,0.86583215929857682,0.86583215929858182,122.84671264587446,122.85536137351758
3,197,0.5000052959067417,0.50000794386011294,1.0470752431506058,1.0470990660327135,0.86583585154739884,0.86583585154740406,122.84623405033508,122.85453148354489
4,197,0.5000079438601126,0.50001059181348384,1.0470752431506058,1.0470990660327135,0.86583954379622086,0.8658395437962263,122.84575425535667,122.85371241323105
5,197,0.50001059181348351,0.50001323976685474,1.0470752431506058,1.0470990660327135,0.8658432360450431,0.86584323604504854,122.84527315153393,122.85289516008453
6,197,0.50001323976685441,0.50001588772022576,1.0470752431506058,1.0470990660327135,0.86584692829386523,0.86584692829387055,122.84479069717429,122.85207985348661
7,197,0.50001588772022532,0.50001853567359666,1.0470752431506058,1.0470990660327135,0.86585062054268724,0.86585062054269279,122.84430679798797,122.85126665233176
8,197,0.50001853567359611,0.50002118362696757,1.0470752431506058,1.0470990660327135,0.86585431279150948,0.86585431279151504,122.84382137546497,122.85046484310891
9,197,0.50002118362696701,0.50002383158033858,1.0470752431506058,1.0470990660327135,0.8658580050403315,0.86585800504033728,122.8433342956582,122.84964723601654
10,197,0.50002383158033792,0.50002647953370949,1.0470752431506058,1.0470990660327135,0.86586169728915363,0.86586169728915929,122.84284550458612,122.84885052960931
11,197,0.50002647953370882,0.50002912748708039,1.0470752431506058,1.0470990660327135,0.86586538953797587,0.86586538953798153,122.84235484301337,122.84804757395449
12,197,0.50002912748707973,0.50003177544045141,1.0470752431506058,1.0470990660327135,0.86586908178679789,0.86586908178680388,122.84186222585723,122.84723859419572
13,197,0.50003177544045063,0.50003442339382231,1.0470752431506058,1.0470990660327135,0.86587277403561991,0.86587277403562612,122.84136751368111,122.84645122792021
14,197,0.50003442339382154,0.50003707134719322,1.0470752431506058,1.0470990660327135,0.86587646628444215,0.86587646628444837,122.84087056874222,122.84564926190106
15,197,0.50003707134719233,0.50003971930056423,1.0470752431506058,1.0470990660327135,0.86588015853326428,0.86588015853327038,122.84037125543584,122.84486036491751
16,197,0.50003971930056323,0.50004236725393514,1.0470752431506058,1.0470990660327135,0.8658838507820863,0.86588385078209262,122.83986939143128,122.84408486437981
17,197,0.50004236725393414,0.50004501520730604,1.0470752431506058,1.0470990660327135,0.86588754303090854,0.86588754303091486,122.83936480555877,122.84329576451411
18,197,0.50004501520730504,0.50004766316067706,1.0470752431506058,1.0470990660327135,0.86589123527973055,0.8658912352797371,122.83885735325332,122.8425207942782
19,197,0.50004766316067595,0.50005031111404796,1.0470752431506058,1.0470990660327135,0.86589492752855268,0.86589492752855912,122.83834679110839,122.84175126005316
20,197,0.50005031111404685,0.50005295906741887,1.0470752431506058,1.0470990660327135,0.86589861977737492,0.86589861977738136,122.83783294910248,122.8409875783108
21,197,0.50005295906741776,0.50005560702078988,1.0470752431506058,1.0470990660327135,0.86590231202619694,0.8659023120262036,122.83731559467361,122.84023933114489
22,197,0.50005560702078855,0.50005825497416079,1.0470752431506058,1.0470990660327135,0.86590600427501896,0.86590600427502584,122.83679449025195,122.83947963448368
23,197,0.50005825497415946,0.5000609029275318,1.0470752431506058,1.0470990660327135,0.8659096965238412,0.86590969652384819,122.83626940555803,122.83874545224839
24,197,0.50006090292753036,0.50006355088090271,1.0470752431506058,1.0470990660327135,0.86591338877266333,0.86591338877267021,122.83574004072146,122.83800080783827
25,197,0.50006355088090126,0.50006619883427361,1.0470752431506058,1.0470990660327135,0.86591708102148535,0.86591708102149245,122.83520615589113,122.83727354900552
26,197,0.50006619883427217,0.50006884678764463,1.0470752431506058,1.0470990660327135,0.86592077327030759,0.86592077327031469,122.83466746449024,122.83655503636625
27,197,0.50006884678764307,0.50007149474101553,1.0470752431506058,1.0470990660327135,0.8659244655191296,0.86592446551913693,122.83412363165083,122.83584574534724
28,197,0.50007149474101387,0.50007414269438644,1.0470752431506058,1.0470990660327135,0.86592815776795173,0.86592815776795895,122.83357438641987,122.83514608037345
29,197,0.50007414269438477,0.50007679064775745,1.0470752431506058,1.0470990660327135,0.86593185001677397,0.86593185001678119,122.83301941336389,122.8344564314649
30,197,0.50007679064775568,0.50007943860112836,1.0470752431506058,1.0470990660327135,0.86593554226559599,0.86593554226560343,122.83245836239577,122.83377711180219
31,197,0.50007943860112658,0.50008208655449926,1.0470752431506058,1.0470990660327135,0.86593923451441801,0.86593923451442567,122.83189091844042,122.83310834961107
32,197,0.50008208655449748,0.50008473450787028,1.0470752431506058,1.0470990660327135,0.86594292676324025,0.86594292676324791,122.8313167955834,122.83245030542639
33,197,0.50008473450786839,0.50008738246124118,1.0470752431506058,1.0470990660327135,0.86594661901206238,0.86594661901207004,122.83073563350716,122.83191084747645
34,197,0.50008738246123929,0.50009003041461209,1.0470752431506058,1.0470990660327135,0.8659503112608844,0.86595031126089228,122.83014716441377,122.83127434347156
35,197,0.50009003041461009,0.5000926783679831,1.0470752431506058,1.0470990660327135,0.86595400350970664,0.86595400350971452,122.8295510932532,122.83064847662129
36,197,0.50009267836798099,0.50009532632135401,1.0470752431506058,1.0470990660327135,0.86595769575852866,0.86595769575853676,122.82894715821641,122.83003531787364
37,197,0.5000953263213519,0.50009797427472491,1.0470752431506058,1.0470990660327135,0.86596138800735079,0.86596138800735878,122.82833512899961,122.82940978229668
38,197,0.5000979742747228,0.50010062222809593,1.0470752431506058,1.0470990660327135,0.86596508025617303,0.86596508025618102,122.82771480301935,122.82883454503546
39,197,0.50010062222809371,0.50010327018146683,1.0470752431506058,1.0470990660327135,0.86596877250499504,0.86596877250500326,122.82708602242447,122.82824616332941
40,197,0.50010327018146461,0.50010591813483773,1.0470752431506058,1.0470990660327135,0.86597246475381706,0.8659724647538255,122.82644867915005,122.82767128365641
i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
1,2,0.5,0.5109173324293651,0.35773221915189118,0.36770731757045821,0.19261395591130193,0.1926139559113024,665.03203513922597,805.98986654948476
2,2,0.51091733242936488,0.52183466485873009,0.35773221915189118,0.36770731757045821,0.1967855308364638,0.19678553083646436,644.6602652741276,785.21076840954117
3,2,0.52183466485872987,0.53275199728809497,0.35773221915189118,0.36770731757045821,0.20095710576162576,0.20095710576162631,625.41434754257102,765.0506852182458
4,2,0.53275199728809486,0.54366932971746007,0.35773221915189118,0.36770731757045821,0.20512868068678766,0.20512868068678827,607.20265148672161,745.02590699698055
5,2,0.54366932971745985,0.55458666214682495,0.35773221915189118,0.36770731757045821,0.20930025561194959,0.20930025561195018,589.94773301763325,727.91189729407745
6,2,0.55458666214682484,0.56550399457618994,0.35773221915189118,0.36770731757045821,0.2134718305371115,0.21347183053711213,573.58871355669737,710.24358773362587
7,2,0.56550399457618983,0.57642132700555504,0.35773221915189118,0.36770731757045821,0.21764340546227343,0.21764340546227406,558.05775660668917,694.51531091359573
8,2,0.57642132700555482,0.58733865943492003,0.35773221915189118,0.36770731757045821,0.22181498038743533,0.22181498038743599,543.29967878422065,679.07007324041911
9,2,0.5873386594349197,0.59825599186428502,0.35773221915189118,0.36770731757045821,0.22598655531259726,0.22598655531259793,529.26603803043452,664.59333585699005
10,2,0.59825599186428469,0.6091733242936499,0.35773221915189118,0.36770731757045821,0.23015813023775916,0.23015813023775988,515.90571765690095,650.65087123961496
11,2,0.60917332429364968,0.620090656723015,0.35773221915189118,0.36770731757045821,0.23432970516292109,0.23432970516292179,503.17854877633687,637.93106559741591
12,2,0.62009065672301467,0.63100798915237988,0.35773221915189118,0.36770731757045821,0.23850128008808305,0.23850128008808374,491.0445608292265,625.16048677560002
13,2,0.63100798915237966,0.64192532158174498,0.35773221915189118,0.36770731757045821,0.24267285501324495,0.2426728550132457,479.4660180734827,613.25935784266596
14,2,0.64192532158174465,0.65284265401110997,0.35773221915189118,0.36770731757045821,0.24684442993840688,0.24684442993840763,468.41461493064077,601.95002500118414
15,2,0.65284265401110964,0.66375998644047496,0.35773221915189118,0.36770731757045821,0.25101600486356879,0.25101600486356956,457.86018600845563,591.34417603437896
16,2,0.66375998644047463,0.67467731886983995,0.35773221915189118,0.36770731757045821,0.25518757978873069,0.25518757978873152,447.77554974442637,580.3212936900793
17,2,0.6746773188698395,0.68559465129920494,0.35773221915189118,0.36770731757045821,0.25935915471389259,0.25935915471389348,438.13350755090698,569.79543569285238
18,2,0.68559465129920449,0.69651198372856993,0.35773221915189118,0.36770731757045821,0.26353072963905455,0.26353072963905538,428.90033078356112,561.68928392731004
19,2,0.69651198372856948,0.70742931615793481,0.35773221915189118,0.36770731757045821,0.26770230456421645,0.26770230456421734,420.0759339407561,552.09649932393302
20,2,0.70742931615793447,0.7183466485872998,0.35773221915189118,0.36770731757045821,0.27187387948937841,0.27187387948937924,411.63134334228675,542.88978135259208
21,2,0.71834664858729946,0.7292639810166649,0.35773221915189118,0.36770731757045821,0.27604545441454031,0.2760454544145412,403.54457940963403,534.56783717804797
22,2,0.72926398101666445,0.74018131344602989,0.35773221915189118,0.36770731757045821,0.28021702933970222,0.28021702933970316,395.80037600163502,526.77715258712055
23,2,0.74018131344602944,0.75109864587539477,0.35773221915189118,0.36770731757045821,0.28438860426486418,0.28438860426486506,388.37984352495147,519.1200854237992
24,2,0.75109864587539432,0.76201597830475976,0.35773221915189118,0.36770731757045821,0.28856017919002608,0.28856017919002702,381.27164725639386,511.67877896139743
25,2,0.76201597830475931,0.77293331073412486,0.35773221915189118,0.36770731757045821,0.29273175411518798,0.29273175411518892,374.45962260658894,504.12928132672545
26,2,0.7729333107341243,0.78385064316348985,0.35773221915189118,0.36770731757045821,0.29690332904034988,0.29690332904035088,367.93062631387386,497.06450826538946
27,2,0.78385064316348929,0.79476797559285484,0.35773221915189118,0.36770731757045821,0.30107490396551184,0.30107490396551284,361.67227175092614,490.04832341290552
28,2,0.79476797559285428,0.80568530802221983,0.35773221915189118,0.36770731757045821,0.30524647889067374,0.30524647889067474,355.67122887847893,483.16087695268618
29,2,0.80568530802221927,0.81660264045158482,0.35773221915189118,0.36770731757045821,0.30941805381583565,0.30941805381583665,349.91687510072848,477.11568604825231
30,2,0.81660264045158426,0.82751997288094981,0.35773221915189118,0.36770731757045821,0.31358962874099755,0.3135896287409986,344.39843402105151,470.86201581958449
31,2,0.82751997288094925,0.8384373053103148,0.35773221915189118,0.36770731757045821,0.31776120366615951,0.31776120366616056,339.10612090357336,465.00807941321966
32,2,0.83843730531031424,0.84935463773967979,0.35773221915189118,0.36770731757045821,0.32193277859132147,0.32193277859132252,334.02749848641776,459.11863265946357
33,2,0.84935463773967912,0.86027197016904478,0.35773221915189118,0.36770731757045821,0.32610435351648337,0.32610435351648448,329.15569656936054,453.413794383408
34,2,0.86027197016904411,0.87118930259840976,0.35773221915189118,0.36770731757045821,0.33027592844164527,0.33027592844164638,324.48074913241004,447.82938052095216
35,2,0.8711893025984091,0.88210663502777475,0.35773221915189118,0.36770731757045821,0.33444750336680718,0.33444750336680834,319.99394599023344,442.11862515004412
36,2,0.88210663502777409,0.89302396745713974,0.35773221915189118,0.36770731757045821,0.33861907829196908,0.33861907829197024,315.68813960570225,436.58556753525392
37,2,0.89302396745713908,0.90394129988650473,0.35773221915189118,0.36770731757045821,0.34279065321713104,0.3427906532171322,311.5512952490995,431.70298391208831
38,2,0.90394129988650407,0.91485863231586961,0.35773221915189118,0.36770731757045821,0.34696222814229299,0.34696222814229416,307.57928072631239,426.71451150661335
39,2,0.91485863231586895,0.9257759647452346,0.35773221915189118,0.36770731757045821,0.3511338030674549,0.35113380306745606,303.7634256599689,421.77047819017974
40,2,0.92577596474523394,0.93669329717459959,0.35773221915189118,0.36770731757045821,0.3553053779926168,0.35530537799261797,300.09628886585398,416.63441359035522
i,j,x_inf,x_sup,th_inf,th_sup,y_inf,y_sup,sup_lam2,inf_lam3
1,20,0.5,0.50897754785645688,0.53728399068608568,0.54725908910465282,0.30467015840867484,0.30467015840867556,354.19046784143438,463.44440321659135
2,20,0.50897754785645677,0.51795509571291365,0.53728399068608568,0.54725908910465282,0.31006211881692053,0.31006211881692142,346.4032821546337,454.24014167575734
3,20,0.51795509571291354,0.52693264356937053,0.53728399068608568,0.54725908910465282,0.31545407922516638,0.31545407922516722,338.95895072830393,444.8176476198712
4,20,0.52693264356937031,0.5359101914258273,0.53728399068608568,0.54725908910465282,0.32084603963341218,0.32084603963341307,331.83797298829433,436.35871682874608
